"CO007";"Algallarín";"N";38;00;05;"W";4;27;15
"CO008";"Almedinilla";"N";37;26;37;"W";4;05;09
"CO009";"Almodóvar del Río";"N";37;48;55;"W";5;01;18
"CO010";"Añora";"N";38;24;42;"W";4;53;58
"CO011";"Argallón";"N";38;12;12;"W";5;29;09
"CO012";"Azuel";"N";38;19;36;"W";4;19;42
"CO013";"Baena";"N";37;37;09;"W";4;19;27
"CO014";"Belalcázar";"N";38;34;38;"W";5;09;59
"CO015";"Belmez";"N";38;16;33;"W";5;12;27
"CO016";"Bembézar";"N";37;47;52;"W";5;13;59
"CO017";"Benamejí";"N";37;16;16;"W";4;32;23
"CO018";"Bujalance";"N";37;53;44;"W";4;22;43
"CO019";"Cabra";"N";37;28;25;"W";4;26;12
"CO020";"Campo Nubes";"N";37;32;43;"W";4;09;40
"CO021";"Cañada del Gamo";"N";38;12;27;"W";5;24;18
"CO022";"Cañete de las Torres";"N";37;52;10;"W";4;19;00
"CO023";"Carcabuey";"N";37;26;42;"W";4;16;20
"CO024";"Cardeña";"N";38;16;20;"W";4;19;20
"CO025";"Castil de Campos";"N";37;29;34;"W";4;08;30
"CO026";"Castro del Río";"N";37;41;33;"W";4;28;44
"CO027";"Central Térmica Puente Nuevo";"N";38;06;44;"W";4;56;13
"CO028";"Cerro Muriano";"N";38;00;21;"W";4;46;13
"CO029";"Céspedes";"N";37;45;11;"W";5;15;31
"CO030";"Conquista";"N";38;24;34;"W";4;30;01
"CO031";"Córdoba";"N";37;52;27;"W";4;46;27
"CO032";"Cordobilla";"N";37;21;39;"W";4;43;49
"CO033";"Cuenca";"N";38;19;33;"W";5;33;19
"CO034";"Doña Mencia";"N";37;33;33;"W";4;21;10
